GEOID,place,state,state_abbr,county,ua_name,ua_pop,congressio,cbg_pop,acs_pop,land_area,biome,cnpysource,tc_goal,treecanopy,tc_gap,priority_i,pctpoc,pctpocnorm,pctpov,pctpovnorm,unemplrate,unemplnorm,dep_ratio,dep_perc,depratnorm,linguistic,lingnorm,health_nor,temp_diff,temp_norm,tes,tesctyscor,holc_grade,child_perc,seniorperc
250010115003,Dennis,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,680,530.0,1.0147190846,Forest,Google,0.5,-1.0,-1.0,0.282429592122915,0.015094339622641,0.020220719117124,0.039622641509434,0.06665491095045,0.0,0.0,0.635802469135803,0.388679245283019,0.317901234567901,0.006259389083625,0.028629150622485,0.536275817170865,1.3,0.449214995193848,100,95.0,,0.120754716981132,0.267924528301887
250010115004,Dennis,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,939,986.0,4.772907564600001,Forest,Google,0.5,-1.0,-1.0,0.365402228334358,0.027383367139959,0.036683378621455,0.195773081201335,0.329337893609722,0.063318777292576,0.208330084217093,0.846441947565543,0.45841784989858,0.423220973782772,0.006259389083625,0.028629150622485,0.536275817170865,2.94,0.50176225568728,100,95.0,,0.188640973630832,0.269776876267748
250010115005,Dennis,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,818,1340.0,2.2384878964,Forest,Google,0.5,-1.0,-1.0,0.415074212675102,0.563432835820896,0.754787383835539,0.282835820895522,0.475798577207421,0.0,0.0,0.479028697571744,0.323880597014925,0.239514348785872,0.006259389083625,0.028629150622485,0.536275817170865,0.25,0.415571932073054,100,95.0,,0.100746268656716,0.223134328358209
250010116001,Dennis,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,1630,1697.0,2.2790422141,Forest,Google,0.5,-1.0,-1.0,0.431140810630525,0.116087212728344,0.155513058560612,0.39715471250741,0.668110731320876,0.120171673819742,0.39538626609442,0.590440487347704,0.371243370654095,0.295220243673852,0.0,0.0,0.577810460023091,2.37,0.483498878564563,100,95.0,,0.153800824985268,0.217442545668827
250010116002,Dennis,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,689,610.0,1.6352580067,Forest,Google,0.5,-1.0,-1.0,0.394395821585556,0.018032786885246,0.02415712960099,0.359016393442623,0.603952811398805,0.036303630363036,0.119445426685526,0.854103343465046,0.460655737704918,0.427051671732523,0.0,0.0,0.577810460023091,4.05,0.537327779557834,100,95.0,,0.272131147540984,0.188524590163934
250010116003,Dennis,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,684,440.0,2.4847046175,Forest,Google,0.5,-1.0,-1.0,0.369205670384387,0.079545454545455,0.10656089193825,0.159090909090909,0.267629566694987,0.0,0.0,1.085308056872038,0.520454545454546,0.542654028436019,0.0,0.0,0.577810460023091,5.98,0.599166933675104,88,95.0,,0.0,0.520454545454546
250010117001,Dennis,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,630,700.0,2.6048263505,Forest,Google,0.5,-1.0,-1.0,0.313969972277227,0.087142857142857,0.116738544474393,0.204285714285714,0.343658210947931,0.026809651474531,0.08820854078897,0.78117048346056,0.438571428571429,0.39058524173028,0.002486325211338,0.011371937104545,0.378819839860276,-2.27,0.334828580583146,100,95.0,,0.041428571428571,0.397142857142857
250010117002,Dennis,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,520,536.0,1.800961397,Forest,Google,0.5,-1.0,-1.0,0.322681426308505,0.016791044776119,0.022493663756688,0.097014925373134,0.163202678197796,0.024630541871921,0.081038881069669,1.242677824267783,0.55410447761194,0.621338912133891,0.002486325211338,0.011371937104545,0.378819839860276,1.44,0.453700736943287,86,95.0,,0.011194029850746,0.542910447761194
250010117003,Dennis,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,768,820.0,2.6093394671,Forest,Google,0.5,-1.0,-1.0,0.343244846117263,0.065853658536585,0.088219052001841,0.247560975609756,0.416457715979029,0.037593984962406,0.123690923737916,0.752136752136752,0.429268292682927,0.376068376068376,0.002486325211338,0.011371937104545,0.378819839860276,2.8,0.49727651393784,93,95.0,,0.089024390243902,0.340243902439024
250010118011,Yarmouth,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,1472,1363.0,3.2683215639,Forest,Google,0.5,-1.0,-1.0,0.350908560490396,0.0,0.0,0.11518708730741,0.193772670236765,0.0,0.0,3.219814241486068,0.763022743947175,1.0,0.0,0.0,0.366197183098592,-0.5,0.391541172701057,100,97.0,,0.082171680117388,0.680851063829787
250010118012,Yarmouth,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,649,897.0,1.3641977147,Forest,Google,0.5,-1.0,-1.0,0.333387652140145,0.024526198439242,0.032855850739362,0.147157190635451,0.247554152470853,0.019230769230769,0.063272664835165,1.366754617414248,0.577480490523969,0.683377308707124,0.0,0.0,0.366197183098592,0.45,0.421980134572252,100,97.0,,0.120401337792642,0.457079152731327
250010118021,Yarmouth,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,844,855.0,1.7576960375,Forest,Google,0.5,-1.0,-1.0,0.297416263237455,0.046783625730994,0.062672404281143,0.12280701754386,0.206591244466306,0.025878003696858,0.08514325323475,0.492146596858639,0.329824561403509,0.246073298429319,0.0,0.0,0.565546750689867,-1.19,0.369432874078821,100,97.0,,0.074853801169591,0.254970760233918
250010118022,Yarmouth,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,919,689.0,4.834762829800001,Forest,Google,0.5,-1.0,-1.0,0.341388582268345,0.101596516690856,0.136100994057562,0.275761973875181,0.463898647640492,0.0,0.0,0.822751322751323,0.451378809869376,0.411375661375661,0.0,0.0,0.565546750689867,-3.34,0.300544697212432,100,97.0,,0.132075471698113,0.319303338171263
250010118023,Yarmouth,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,1520,1237.0,5.1391657506,Forest,Google,0.5,-1.0,-1.0,0.331647019679188,0.062247372675829,0.083387989811016,0.041497152156225,0.06980829334692,0.089235127478754,0.293599504249292,0.923794712286159,0.480194017784964,0.461897356143079,0.0,0.0,0.565546750689867,-2.5,0.327459147709068,100,97.0,,0.105092966855295,0.375101050929669
250010118024,Yarmouth,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,1177,1941.0,2.1346730428,Forest,Google,0.5,-1.0,-1.0,0.33911309384806,0.0370942812983,0.049692339097722,0.233900051519835,0.3934767221829,0.036290322580645,0.119401641705069,0.698162729658793,0.41112828438949,0.349081364829396,0.0,0.0,0.565546750689867,-0.78,0.382569689202179,100,97.0,,0.193714580113344,0.217413704276146
250010120011,Yarmouth,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,1630,1692.0,3.1733149115,Forest,Google,0.5,-1.0,-1.0,0.421776027949343,0.023049645390071,0.030877826843303,0.196217494089834,0.330085504076357,0.19059107358263,0.627078666207134,0.931506849315068,0.482269503546099,0.465753424657534,0.03442280945758,0.157442808498393,0.456667669752631,0.85,0.43479653957065,100,97.0,,0.022458628841608,0.459810874704492
250010120012,Yarmouth,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,1590,1545.0,4.4347063371,Forest,Google,0.5,-1.0,-1.0,0.440960211865202,0.165695792880259,0.221969835745253,0.127208480565371,0.213995574782867,0.046464646464646,0.152876984126984,1.798913043478261,0.642718446601942,0.89945652173913,0.03442280945758,0.157442808498393,0.456667669752631,4.43,0.549503364306312,100,97.0,,0.035598705501618,0.607119741100324
250010120013,Yarmouth,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,1336,1536.0,1.3012672074,Forest,Google,0.5,-1.0,-1.0,0.349615082077956,0.311848958333333,0.417759925314465,0.027994791666667,0.047094042056075,0.028382213812677,0.093382551696175,0.484057971014493,0.326171875,0.242028985507246,0.03442280945758,0.157442808498393,0.456667669752631,3.73,0.527074655559116,100,97.0,,0.137369791666667,0.188802083333333
250010120014,Yarmouth,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,1422,1056.0,1.475355311,Forest,Google,0.5,-1.0,-1.0,0.365632279144872,0.035984848484848,0.048206117781589,0.050189393939394,0.084430756159728,0.03544776119403,0.116629464285714,1.433179723502304,0.589015151515151,0.716589861751152,0.03442280945758,0.157442808498393,0.456667669752631,2.45,0.486062159564242,100,97.0,,0.100378787878788,0.488636363636364
250010120021,Yarmouth,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,1224,971.0,1.6523177099,Forest,Google,0.5,-1.0,-1.0,0.440757130181559,0.086508753861998,0.115889085362299,0.294541709577755,0.495490726392485,0.090534979423868,0.297876249265138,0.730837789661319,0.422245108135942,0.36541889483066,0.054290053151101,0.248311470688346,0.596747641272857,3.84,0.530599166933675,100,97.0,,0.146240988671473,0.27600411946447
250010120022,Yarmouth,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,1287,960.0,2.6909041463,Forest,Google,0.5,-1.0,-1.0,0.477920068078739,0.140625,0.188384433962264,0.238773274917853,0.401674668086108,0.182364729458918,0.6000125250501,0.801125703564728,0.444791666666667,0.400562851782364,0.054290053151101,0.248311470688346,0.596747641272857,3.0,0.503684716437039,97,97.0,,0.176041666666667,0.26875
250010120023,Yarmouth,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,754,797.0,1.489595264,Forest,Google,0.5,-1.0,-1.0,0.40495149891004,0.179422835633626,0.240358893018631,0.280051150895141,0.471114085617994,0.0,0.0,0.639917695473251,0.390213299874529,0.319958847736626,0.054290053151101,0.248311470688346,0.596747641272857,2.74,0.495354053188081,97,97.0,,0.183186951066499,0.20702634880803
250010121011,Yarmouth,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,1624,2291.0,5.433999371100001,Forest,Google,0.5,-1.0,-1.0,0.366803915472224,0.403317328677433,0.540293025209392,0.090308370044053,0.151920622504014,0.093796159527326,0.308606114159105,0.513210039630119,0.339153208206024,0.256605019815059,0.00472027972028,0.021589582830962,0.482766098054603,-2.94,0.31336110221083,100,97.0,,0.192055870798778,0.147097337407246
250010121012,Yarmouth,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,1116,1109.0,4.0403453921,Forest,Google,0.5,-1.0,-1.0,0.421602449485924,0.567177637511271,0.75980400496793,0.296663660955816,0.499060364224737,0.0,0.0,0.879661016949153,0.467989179440938,0.439830508474576,0.00472027972028,0.021589582830962,0.482766098054603,-3.41,0.298301826337712,100,97.0,,0.353471596032462,0.114517583408476
250010121013,Yarmouth,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,970,869.0,1.3816888988,Forest,Google,0.5,-1.0,-1.0,0.365389934125037,0.182968929804373,0.245109321058688,0.261219792865363,0.4394351655679,0.106598984771574,0.350729695431472,0.328746177370031,0.24741081703107,0.164373088685015,0.00472027972028,0.021589582830962,0.482766098054603,-1.48,0.360140980454982,100,97.0,,0.109321058688147,0.138089758342923
250010121014,Yarmouth,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,820,910.0,1.7259093277,Forest,Google,0.5,-1.0,-1.0,0.398940252929702,0.135164835164835,0.181069873522704,0.401098901098901,0.674745814932731,0.106870229007634,0.35162213740458,0.558219178082192,0.358241758241758,0.279109589041096,0.00472027972028,0.021589582830962,0.482766098054603,-2.29,0.334187760333227,100,97.0,,0.289010989010989,0.069230769230769
250010121015,Yarmouth,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,1078,1081.0,1.3775394967,Forest,Google,0.5,-1.0,-1.0,0.371379545538099,0.341350601295097,0.457280994187772,0.088806660499537,0.149394382148755,0.031128404669261,0.102418010005559,0.976234003656307,0.493987049028677,0.488117001828154,0.00472027972028,0.021589582830962,0.482766098054603,0.05,0.409163729573855,100,97.0,,0.189639222941721,0.304347826086956
250010121021,Yarmouth,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,799,650.0,2.4594862911,Forest,Google,0.5,-1.0,-1.0,0.475054904591644,0.067692307692308,0.090682148040638,0.472783825816485,0.795337277074461,0.025423728813559,0.083648607748184,1.631578947368421,0.62,0.815789473684211,0.029787234042553,0.136240645634629,0.544898914503639,1.34,0.450496635693688,87,97.0,,0.096923076923077,0.523076923076923
250010121022,Yarmouth,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,684,1058.0,1.7247677568,Forest,Google,0.5,-1.0,-1.0,0.423456729081157,0.043478260869565,0.058244462674323,0.123818525519849,0.208292846668904,0.100250626566416,0.32984246330111,1.501182033096927,0.600189035916824,0.750591016548463,0.029787234042553,0.136240645634629,0.544898914503639,2.5,0.487664210189042,97,97.0,,0.110586011342155,0.489603024574669
250010121023,Yarmouth,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,605,632.0,1.7915318326,Forest,Google,0.5,-1.0,-1.0,0.460097384804255,0.096518987341772,0.1292990207786,0.492088607594937,0.82781261090737,0.0,0.0,1.421455938697318,0.587025316455696,0.710727969348659,0.029787234042553,0.136240645634629,0.544898914503639,1.38,0.451778276193528,99,97.0,,0.242088607594937,0.344936708860759
250010121024,Yarmouth,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,1155,751.0,1.4893149797,Forest,Google,0.5,-1.0,-1.0,0.355735560839487,0.07589880159787,0.101675753083938,0.13091922005571,0.220237940280634,0.053921568627451,0.177411589635854,0.74245939675174,0.426098535286285,0.37122969837587,0.029787234042553,0.136240645634629,0.544898914503639,0.93,0.43735982057033,100,97.0,,0.051930758988016,0.374167776298269
250010122001,Barnstable,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,1406,1614.0,5.5555379837,Forest,Google,0.5,-1.0,-1.0,0.26370658907979,0.020446096654275,0.027390054008557,0.040025015634772,0.06733180200242,0.0,0.0,0.855172413793103,0.460966542750929,0.427586206896552,0.023658639628221,0.108209722768527,0.311131205610988,-2.37,0.331624479333547,100,94.0,,0.129491945477076,0.331474597273854
250010122002,Barnstable,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,826,662.0,6.1435207583,Forest,Google,0.5,-1.0,-1.0,0.350018082916075,0.049848942598187,0.066778772159836,0.010574018126888,0.017788067877008,0.106463878326996,0.350285171102661,1.555984555984556,0.608761329305136,0.777992277992278,0.023658639628221,0.108209722768527,0.311131205610988,-2.97,0.31239987183595,100,94.0,,0.394259818731118,0.214501510574018
250010122003,Barnstable,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,1675,2019.0,6.306699048700001,Forest,Google,0.5,-1.0,-1.0,0.287896365013613,0.03615651312531,0.048436083620698,0.093610698365527,0.157475941175654,0.003734827264239,0.012288248632786,0.973607038123167,0.493313521545319,0.486803519061584,0.023658639628221,0.108209722768527,0.311131205610988,-2.2,0.337071451457866,100,94.0,,0.279841505695889,0.21347201584943
250010122004,Barnstable,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,578,618.0,3.4418342129,Forest,Google,0.5,-1.0,-1.0,0.253377969253034,0.048543689320388,0.065030225315992,0.0,0.0,0.0,0.0,0.688524590163934,0.407766990291262,0.344262295081967,0.023658639628221,0.108209722768527,0.311131205610988,-1.35,0.364306312079462,100,94.0,,0.08252427184466,0.325242718446602
250010125021,Barnstable,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,807,634.0,2.9802255135,Forest,Google,0.5,-1.0,-1.0,0.374885362691863,0.168769716088328,0.226087732873043,0.022082018927445,0.037147321560187,0.0,0.0,1.099337748344371,0.523659305993691,0.549668874172185,0.060664819944598,0.277468335084535,0.63333471011799,0.21,0.414290291573214,85,94.0,,0.178233438485804,0.345425867507886
250010125022,Barnstable,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,947,1080.0,0.9246573947,Forest,Google,0.5,-1.0,-1.0,0.593267880926563,0.57037037037037,0.76408106219427,0.594444444444444,1.0,0.119642857142857,0.393646364795918,0.512605042016807,0.338888888888889,0.256302521008403,0.060664819944598,0.277468335084535,0.63333471011799,3.25,0.511694969561038,100,94.0,,0.19537037037037,0.143518518518518
250010125023,Barnstable,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,1040,1094.0,1.1208278753,Forest,Google,0.5,-1.0,-1.0,0.451782227403259,0.408592321755027,0.547359525369942,0.163619744058501,0.275248167575048,0.063551401869159,0.209095460614152,0.720125786163522,0.418647166361974,0.360062893081761,0.060664819944598,0.277468335084535,0.63333471011799,0.81,0.433514899070811,100,94.0,,0.187385740402194,0.231261425959781
250010125024,Barnstable,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,915,934.0,0.9129970137,Forest,Google,0.5,-1.0,-1.0,0.517244409532875,0.336188436830835,0.450365641792251,0.426900584795322,0.718150516478111,0.119507908611599,0.393202360030128,0.554076539101497,0.356531049250535,0.277038269550749,0.060664819944598,0.277468335084535,0.63333471011799,2.75,0.495674463313041,95,94.0,,0.205567451820128,0.150963597430407
250010126011,Barnstable,Massachusetts,MA,Barnstable County,"Barnstable Town, MA",303660,MA Congressional District 9,2164,2418.0,1.957726759,Forest,Google,0.5,-1.0,-1.0,0.431054976896656,0.200578990901571,0.26870015762286,0.230932203389831,0.388484080468874,0.031782945736434,0.104571566998893,0.795100222717149,0.442928039702233,0.397550111358575,0.064028994261552,0.292855372374218,0.520660128906381,6.07,0.602050624799744,100,94.0,,0.213813068651778,0.229114971050455
